CustomerID,First Name,Last Name,Age,Gender,Address,City,ContactNumber,Email,AccountType,AccountBalance,DateOfAccountOpening,LastTransactionDate,TransactionID,TransactionDate,TransactionType,TransactionAmount,AccountBalanceAfterTransaction,BranchID,LoanID,LoanAmount,LoanType,InterestRate,LoanTerm,Approval/Rejection Date,LoanStatus,Loan Payment History,CardID,CardType,CreditLimit,CreditCardBalance,MinimumPaymentDue,PaymentDueDate,LastCreditCardPaymentDate,CreditCardPaymentHistory,Rewards Points,FeedbackID,FeedbackDate,Feedback Type,FeedbackText,Resolution Status,ResolutionDate
2429,Elizabeth,Perez,49,Other,Address_2429,San Francisco,1.23457E+12,elizabeth.perez@example.com,Savings,3428.63,12/18/2011,1/8/2023,2429,4/16/2023,Transfer,1930.44,1498.19,26,2429,10321.89,Auto,3.26,60,3/20/2021,Closed,PaymentHistory_2429,2429,AMEX,7452.15,2292.35,114.62,5/7/2023,10/19/2023,CreditPaymentHistory_2429,5475,2429,12/18/2023,Suggestion,FeedbackText_2429,Pending,8/29/2023
2430,Matthew,Williams,42,Other,Address_2430,Columbus,1.23457E+12,matthew.williams@example.com,Savings,534.29,9/11/2008,8/27/2023,2430,10/17/2023,Deposit,724.32,-190.03,72,2430,19755.69,Mortgage,3.96,24,2/18/2020,Closed,PaymentHistory_2430,2430,AMEX,3924.66,508.88,25.44,7/24/2023,12/29/2023,CreditPaymentHistory_2430,3751,2430,7/14/2023,Complaint,FeedbackText_2430,Pending,1/29/2023
2431,Karen,Jackson,29,Female,Address_2431,San Antonio,1.23457E+12,karen.jackson@example.com,Current,2729.59,12/20/2014,7/10/2023,2431,12/4/2023,Withdrawal,3917.77,-1188.18,41,2431,45901.96,Mortgage,2.09,24,4/18/2021,Rejected,PaymentHistory_2431,2431,MasterCard,9631.43,3148.84,157.44,2/8/2023,8/18/2023,CreditPaymentHistory_2431,4581,2431,12/30/2023,Complaint,FeedbackText_2431,Pending,11/1/2023
2432,Christopher,Baker,63,Other,Address_2432,Washington,1.23457E+12,christopher.baker@example.com,Savings,5627.19,4/30/2020,5/8/2023,2432,12/25/2023,Transfer,1310.18,6937.37,11,2432,35489.69,Personal,1.67,60,10/24/2020,Approved,PaymentHistory_2432,2432,Visa,9162.33,455.82,22.79,11/11/2023,8/26/2023,CreditPaymentHistory_2432,6439,2432,12/20/2023,Complaint,FeedbackText_2432,Pending,6/13/2023
2433,Margaret,King,26,Female,Address_2433,New York,1.23457E+12,margaret.king@example.com,Current,4184.18,12/29/2014,1/11/2023,2433,3/20/2023,Transfer,2219.9,1964.28,91,2433,7630.37,Personal,5.06,12,9/24/2021,Rejected,PaymentHistory_2433,2433,Visa,5307.94,1395.61,69.78,8/20/2023,4/19/2023,CreditPaymentHistory_2433,226,2433,11/29/2023,Complaint,FeedbackText_2433,Pending,1/30/2023
2434,Elizabeth,Wright,24,Other,Address_2434,Memphis,1.23457E+12,elizabeth.wright@example.com,Current,7764.81,8/20/2000,9/13/2023,2434,4/21/2023,Transfer,3165.32,10930.13,9,2434,19717.73,Mortgage,9.57,60,3/3/2020,Closed,PaymentHistory_2434,2434,AMEX,8103.77,900.41,45.02,1/18/2023,9/12/2023,CreditPaymentHistory_2434,9631,2434,1/13/2023,Suggestion,FeedbackText_2434,Resolved,8/26/2023
2435,Steven,Roberts,31,Female,Address_2435,Milwaukee,1.23457E+12,steven.roberts@example.com,Savings,6111.99,4/2/2003,8/21/2023,2435,9/25/2023,Transfer,4827.18,1284.81,54,2435,38043.76,Auto,2.11,48,6/4/2020,Rejected,PaymentHistory_2435,2435,Visa,1668.01,4725.62,236.28,6/29/2023,6/11/2023,CreditPaymentHistory_2435,1145,2435,8/4/2023,Suggestion,FeedbackText_2435,Pending,8/1/2023
2436,Stephanie,Smith,37,Female,Address_2436,Baltimore,1.23457E+12,stephanie.smith@example.com,Current,5638.63,11/6/2014,7/5/2023,2436,5/28/2023,Transfer,177.59,5816.22,11,2436,33574.11,Mortgage,9.12,48,5/27/2021,Rejected,PaymentHistory_2436,2436,Visa,8040.85,401.1,20.06,12/30/2023,10/30/2023,CreditPaymentHistory_2436,6106,2436,1/29/2023,Complaint,FeedbackText_2436,Pending,6/11/2023
2437,Robert,Lee,37,Other,Address_2437,Charlotte,1.23457E+12,robert.lee@example.com,Savings,3297.64,8/20/2013,5/1/2023,2437,12/1/2023,Withdrawal,2599.15,5896.79,7,2437,8627.27,Auto,8.17,24,7/31/2021,Approved,PaymentHistory_2437,2437,Visa,5028.43,2312.49,115.62,8/2/2023,5/11/2023,CreditPaymentHistory_2437,2400,2437,12/14/2023,Suggestion,FeedbackText_2437,Resolved,6/30/2023
2438,Timothy,Lewis,27,Other,Address_2438,Seattle,1.23457E+12,timothy.lewis@example.com,Current,5563.28,3/1/2019,6/16/2023,2438,12/2/2023,Transfer,4681.26,882.02,28,2438,4061.62,Auto,8.26,36,11/12/2021,Closed,PaymentHistory_2438,2438,Visa,1851.64,3064.61,153.23,1/4/2023,6/13/2023,CreditPaymentHistory_2438,9187,2438,9/14/2023,Suggestion,FeedbackText_2438,Resolved,6/26/2023
2439,Ronald,Garcia,28,Other,Address_2439,Sacramento,1.23457E+12,ronald.garcia@example.com,Current,6194.35,5/30/2013,5/24/2023,2439,11/13/2023,Transfer,1283.18,7477.53,94,2439,34401.58,Personal,7.39,12,8/3/2022,Approved,PaymentHistory_2439,2439,MasterCard,3505.1,2330.21,116.51,10/17/2023,11/4/2023,CreditPaymentHistory_2439,7255,2439,7/10/2023,Praise,FeedbackText_2439,Resolved,1/28/2023
2440,Andrew,Torres,56,Other,Address_2440,Baltimore,1.23457E+12,andrew.torres@example.com,Current,1874.13,2/26/2013,11/23/2023,2440,3/12/2023,Deposit,570.37,2444.5,62,2440,30842.12,Auto,6.33,60,6/6/2021,Rejected,PaymentHistory_2440,2440,AMEX,3694.22,3309.14,165.46,3/18/2023,12/5/2023,CreditPaymentHistory_2440,4649,2440,6/25/2023,Suggestion,FeedbackText_2440,Resolved,9/12/2023
2441,Amanda,Smith,36,Female,Address_2441,Fresno,1.23457E+12,amanda.smith@example.com,Savings,7385.09,4/28/2002,12/18/2023,2441,8/29/2023,Transfer,2988.23,10373.32,55,2441,3907.79,Mortgage,2.09,48,5/30/2021,Approved,PaymentHistory_2441,2441,Visa,7450.53,157.65,7.88,1/2/2023,7/27/2023,CreditPaymentHistory_2441,8976,2441,6/27/2023,Complaint,FeedbackText_2441,Pending,12/6/2023
2442,Kimberly,Smith,36,Female,Address_2442,Austin,1.23457E+12,kimberly.smith@example.com,Savings,3990.04,7/8/2004,4/11/2023,2442,8/16/2023,Withdrawal,769.44,4759.48,36,2442,48765.78,Personal,6.18,48,11/26/2022,Approved,PaymentHistory_2442,2442,Visa,8078.67,4636.8,231.84,9/15/2023,7/21/2023,CreditPaymentHistory_2442,6197,2442,9/15/2023,Complaint,FeedbackText_2442,Resolved,9/16/2023
2443,Steven,Clark,60,Other,Address_2443,Portland,1.23457E+12,steven.clark@example.com,Savings,7448.53,3/11/2022,1/22/2023,2443,5/30/2023,Withdrawal,4395.57,3052.96,73,2443,13369.49,Personal,4.17,36,9/21/2020,Closed,PaymentHistory_2443,2443,Visa,5799.95,1773.84,88.69,8/28/2023,6/10/2023,CreditPaymentHistory_2443,3953,2443,6/21/2023,Complaint,FeedbackText_2443,Pending,11/30/2023
2444,Charles,Lee,23,Other,Address_2444,Las Vegas,1.23457E+12,charles.lee@example.com,Current,1859.33,4/12/2022,7/18/2023,2444,3/14/2023,Withdrawal,3618.63,-1759.3,99,2444,19915.15,Personal,1.95,48,9/14/2021,Approved,PaymentHistory_2444,2444,AMEX,3976.86,2164.22,108.21,1/18/2023,5/9/2023,CreditPaymentHistory_2444,7393,2444,7/21/2023,Complaint,FeedbackText_2444,Pending,8/28/2023
2445,Thomas,Thomas,25,Male,Address_2445,Sacramento,1.23457E+12,thomas.thomas@example.com,Savings,6599.56,3/22/2016,9/26/2023,2445,1/17/2023,Deposit,613.91,5985.65,63,2445,9702.28,Auto,8.23,60,6/1/2021,Rejected,PaymentHistory_2445,2445,AMEX,4667.05,2689.16,134.46,12/11/2023,11/24/2023,CreditPaymentHistory_2445,1937,2445,10/20/2023,Complaint,FeedbackText_2445,Pending,10/3/2023
2446,Lisa,Baker,18,Female,Address_2446,Colorado Springs,1.23457E+12,lisa.baker@example.com,Current,366.14,11/22/2001,3/23/2023,2446,4/7/2023,Transfer,2891.47,-2525.33,51,2446,41597.59,Mortgage,5.92,24,1/18/2022,Approved,PaymentHistory_2446,2446,Visa,6624.61,3221.55,161.08,5/6/2023,10/27/2023,CreditPaymentHistory_2446,3540,2446,2/12/2023,Praise,FeedbackText_2446,Resolved,9/21/2023
2447,Deborah,Flores,40,Female,Address_2447,San Diego,1.23457E+12,deborah.flores@example.com,Current,1673.76,1/8/2000,6/19/2023,2447,9/15/2023,Withdrawal,145.3,1528.46,77,2447,48165.84,Mortgage,7.7,24,1/28/2022,Rejected,PaymentHistory_2447,2447,MasterCard,6683.47,627.81,31.39,1/25/2023,6/14/2023,CreditPaymentHistory_2447,5602,2447,3/24/2023,Suggestion,FeedbackText_2447,Pending,1/18/2023
2448,Paul,Sanchez,57,Other,Address_2448,Seattle,1.23457E+12,paul.sanchez@example.com,Current,8922.1,9/13/2005,1/13/2023,2448,9/20/2023,Transfer,4227.4,13149.5,48,2448,11451.98,Personal,5.32,12,2/24/2022,Approved,PaymentHistory_2448,2448,MasterCard,2629.84,1835.06,91.75,8/22/2023,4/29/2023,CreditPaymentHistory_2448,7286,2448,6/4/2023,Suggestion,FeedbackText_2448,Resolved,2/18/2023
2449,Joseph,Thomas,54,Male,Address_2449,San Jose,1.23457E+12,joseph.thomas@example.com,Current,4668.57,5/29/2013,7/16/2023,2449,8/11/2023,Withdrawal,1035.13,3633.44,68,2449,14875.29,Auto,5.97,60,11/3/2022,Approved,PaymentHistory_2449,2449,MasterCard,5505.22,2980.78,149.04,7/14/2023,5/19/2023,CreditPaymentHistory_2449,5714,2449,6/25/2023,Suggestion,FeedbackText_2449,Pending,5/25/2023
2450,Andrew,Ramirez,27,Other,Address_2450,Las Vegas,1.23457E+12,andrew.ramirez@example.com,Savings,5127.84,8/30/2004,4/5/2023,2450,1/14/2023,Withdrawal,3661.76,8789.6,10,2450,35619.28,Mortgage,7.41,48,3/12/2020,Approved,PaymentHistory_2450,2450,MasterCard,6106.21,2639.59,131.98,7/6/2023,11/3/2023,CreditPaymentHistory_2450,563,2450,6/24/2023,Suggestion,FeedbackText_2450,Resolved,11/16/2023
2451,Betty,Smith,19,Female,Address_2451,El Paso,1.23457E+12,betty.smith@example.com,Savings,9085.02,4/24/2014,9/24/2023,2451,9/17/2023,Withdrawal,540.55,8544.47,26,2451,26866.57,Auto,3.22,48,11/21/2020,Closed,PaymentHistory_2451,2451,AMEX,7746.12,258.25,12.91,1/28/2023,9/24/2023,CreditPaymentHistory_2451,7739,2451,8/22/2023,Praise,FeedbackText_2451,Pending,4/26/2023
2452,John,Scott,53,Female,Address_2452,Fort Worth,1.23457E+12,john.scott@example.com,Current,4900.84,10/23/2022,11/15/2023,2452,6/22/2023,Deposit,2367.4,7268.24,67,2452,6148.31,Personal,8.62,60,4/12/2021,Approved,PaymentHistory_2452,2452,AMEX,5204.06,3750.36,187.52,3/16/2023,1/23/2023,CreditPaymentHistory_2452,3198,2452,3/26/2023,Complaint,FeedbackText_2452,Pending,1/4/2023
2453,Emily,Martinez,19,Male,Address_2453,Baltimore,1.23457E+12,emily.martinez@example.com,Current,6580.43,5/25/2009,12/24/2023,2453,7/10/2023,Transfer,4646.86,1933.57,53,2453,46502.35,Mortgage,4.79,24,4/28/2022,Rejected,PaymentHistory_2453,2453,Visa,9429.8,1934.89,96.74,12/26/2023,2/21/2023,CreditPaymentHistory_2453,2626,2453,7/19/2023,Suggestion,FeedbackText_2453,Resolved,5/31/2023
2454,William,Nelson,32,Other,Address_2454,Milwaukee,1.23457E+12,william.nelson@example.com,Current,2297.36,10/20/2001,2/20/2023,2454,9/23/2023,Transfer,381.64,2679,43,2454,30946.4,Mortgage,7.38,48,2/22/2020,Rejected,PaymentHistory_2454,2454,AMEX,6990.46,97.25,4.86,5/4/2023,4/19/2023,CreditPaymentHistory_2454,2983,2454,11/26/2023,Complaint,FeedbackText_2454,Pending,11/2/2023
2455,Elizabeth,Taylor,37,Male,Address_2455,Louisville,1.23457E+12,elizabeth.taylor@example.com,Savings,907.57,10/5/2012,7/7/2023,2455,2/14/2023,Transfer,1483.9,-576.33,17,2455,15761.62,Auto,3.93,48,10/5/2022,Closed,PaymentHistory_2455,2455,MasterCard,7499.28,3983.14,199.16,9/22/2023,7/8/2023,CreditPaymentHistory_2455,5017,2455,5/14/2023,Suggestion,FeedbackText_2455,Resolved,7/23/2023
2456,David,Thompson,59,Other,Address_2456,Washington,1.23457E+12,david.thompson@example.com,Current,3598.18,5/30/2009,10/30/2023,2456,8/4/2023,Transfer,3915.3,-317.12,27,2456,25000.35,Auto,7.32,60,2/18/2020,Approved,PaymentHistory_2456,2456,Visa,6277.74,28.78,1.44,7/25/2023,4/10/2023,CreditPaymentHistory_2456,189,2456,1/27/2023,Praise,FeedbackText_2456,Resolved,9/14/2023
2457,Susan,Miller,38,Male,Address_2457,Louisville,1.23457E+12,susan.miller@example.com,Savings,8006.93,7/11/2007,1/4/2023,2457,10/27/2023,Withdrawal,2322.18,5684.75,22,2457,25512.1,Personal,1.39,12,6/30/2022,Rejected,PaymentHistory_2457,2457,AMEX,8609.05,1010.69,50.53,9/10/2023,2/1/2023,CreditPaymentHistory_2457,5415,2457,6/25/2023,Praise,FeedbackText_2457,Pending,2/4/2023
2458,Richard,Baker,47,Other,Address_2458,San Jose,1.23457E+12,richard.baker@example.com,Savings,4523.69,7/28/2020,9/20/2023,2458,7/2/2023,Transfer,3255.01,1268.68,36,2458,26745.47,Personal,9.36,60,9/26/2021,Approved,PaymentHistory_2458,2458,Visa,4236.21,3622.7,181.14,2/2/2023,8/27/2023,CreditPaymentHistory_2458,8538,2458,5/18/2023,Suggestion,FeedbackText_2458,Pending,8/10/2023
2459,Matthew,Miller,41,Other,Address_2459,Boston,1.23457E+12,matthew.miller@example.com,Savings,1764.69,11/14/2017,12/9/2023,2459,5/26/2023,Deposit,4061.92,-2297.23,72,2459,25367.98,Mortgage,8.08,48,10/1/2022,Closed,PaymentHistory_2459,2459,AMEX,1288.32,2965.52,148.28,1/21/2023,11/25/2023,CreditPaymentHistory_2459,4166,2459,12/19/2023,Complaint,FeedbackText_2459,Resolved,5/29/2023
2460,Mary,Baker,19,Other,Address_2460,San Antonio,1.23457E+12,mary.baker@example.com,Current,5496.47,5/1/2002,1/31/2023,2460,1/11/2023,Deposit,3922.41,9418.88,33,2460,28527.87,Mortgage,6.98,60,12/7/2022,Approved,PaymentHistory_2460,2460,Visa,2030.73,2790.14,139.51,4/29/2023,11/4/2023,CreditPaymentHistory_2460,6996,2460,11/22/2023,Suggestion,FeedbackText_2460,Resolved,4/24/2023
2461,Andrew,Anderson,55,Female,Address_2461,Philadelphia,1.23457E+12,andrew.anderson@example.com,Savings,2712.02,6/1/2007,4/28/2023,2461,8/30/2023,Deposit,1982.91,729.11,90,2461,20274.28,Personal,3.91,60,3/4/2021,Approved,PaymentHistory_2461,2461,MasterCard,4855.4,2533.8,126.69,2/12/2023,4/10/2023,CreditPaymentHistory_2461,5362,2461,2/13/2023,Suggestion,FeedbackText_2461,Resolved,10/18/2023
2462,John,King,39,Other,Address_2462,Las Vegas,1.23457E+12,john.king@example.com,Savings,9472.01,8/4/2010,7/28/2023,2462,7/1/2023,Transfer,2158.81,7313.2,95,2462,8161.97,Mortgage,8.58,12,2/13/2021,Rejected,PaymentHistory_2462,2462,MasterCard,4531.22,4790.77,239.54,5/26/2023,8/9/2023,CreditPaymentHistory_2462,5604,2462,9/30/2023,Praise,FeedbackText_2462,Resolved,8/3/2023
2463,Charles,Rivera,46,Female,Address_2463,Denver,1.23457E+12,charles.rivera@example.com,Savings,5816.39,7/23/2020,7/21/2023,2463,5/9/2023,Deposit,2859.89,8676.28,53,2463,33564.57,Mortgage,7.91,24,6/6/2021,Closed,PaymentHistory_2463,2463,MasterCard,5023.62,298.15,14.91,5/3/2023,4/12/2023,CreditPaymentHistory_2463,5009,2463,11/6/2023,Complaint,FeedbackText_2463,Pending,1/23/2023
2464,Karen,Hall,31,Male,Address_2464,Denver,1.23457E+12,karen.hall@example.com,Savings,9831.33,11/21/2004,3/27/2023,2464,2/22/2023,Withdrawal,622.57,9208.76,11,2464,39831.84,Auto,5.08,60,7/20/2021,Closed,PaymentHistory_2464,2464,AMEX,5850.47,2311.02,115.55,3/10/2023,5/19/2023,CreditPaymentHistory_2464,2603,2464,11/10/2023,Praise,FeedbackText_2464,Pending,7/6/2023
2465,Michael,Brown,22,Other,Address_2465,Mesa,1.23457E+12,michael.brown@example.com,Savings,526.42,12/13/2007,1/30/2023,2465,12/18/2023,Deposit,4348.92,4875.34,93,2465,42209.89,Mortgage,2.78,60,1/31/2021,Closed,PaymentHistory_2465,2465,Visa,4670.59,4843.54,242.18,2/10/2023,2/5/2023,CreditPaymentHistory_2465,8265,2465,9/27/2023,Suggestion,FeedbackText_2465,Resolved,11/17/2023
2466,Carol,Wilson,41,Female,Address_2466,Dallas,1.23457E+12,carol.wilson@example.com,Current,214.44,4/6/2010,6/6/2023,2466,7/27/2023,Transfer,476.49,690.93,29,2466,2075.65,Auto,2.58,12,10/28/2021,Approved,PaymentHistory_2466,2466,MasterCard,1416.22,1312.35,65.62,10/27/2023,11/5/2023,CreditPaymentHistory_2466,5598,2466,1/29/2023,Praise,FeedbackText_2466,Pending,6/8/2023
2467,Joshua,Wilson,43,Male,Address_2467,Mesa,1.23457E+12,joshua.wilson@example.com,Current,4823.25,3/13/2018,7/28/2023,2467,7/25/2023,Withdrawal,932.22,5755.47,38,2467,20826.64,Personal,5.39,48,8/15/2022,Closed,PaymentHistory_2467,2467,MasterCard,8197.45,164.5,8.22,12/20/2023,1/4/2023,CreditPaymentHistory_2467,5728,2467,4/11/2023,Complaint,FeedbackText_2467,Resolved,1/27/2023
2468,Kenneth,Thomas,19,Other,Address_2468,Kansas City,1.23457E+12,kenneth.thomas@example.com,Savings,8633.79,5/15/2018,2/12/2023,2468,2/2/2023,Deposit,4724.55,3909.24,58,2468,48943.47,Personal,8.05,36,6/7/2021,Rejected,PaymentHistory_2468,2468,Visa,9412.48,2377.28,118.86,2/6/2023,6/11/2023,CreditPaymentHistory_2468,6091,2468,12/18/2023,Suggestion,FeedbackText_2468,Resolved,3/25/2023
2469,Ronald,Miller,63,Male,Address_2469,Omaha,1.23457E+12,ronald.miller@example.com,Current,5291.63,8/31/2003,3/26/2023,2469,3/24/2023,Transfer,1416.38,6708.01,15,2469,4065.59,Personal,7.43,36,10/3/2022,Rejected,PaymentHistory_2469,2469,MasterCard,6211.25,3854.82,192.74,2/28/2023,6/20/2023,CreditPaymentHistory_2469,2461,2469,5/12/2023,Suggestion,FeedbackText_2469,Resolved,8/12/2023
2470,William,Young,62,Female,Address_2470,Memphis,1.23457E+12,william.young@example.com,Savings,8774.25,7/28/2018,6/25/2023,2470,1/25/2023,Transfer,1228.63,7545.62,54,2470,39492.15,Auto,5.44,48,2/10/2022,Approved,PaymentHistory_2470,2470,Visa,5211.73,1005.48,50.27,10/24/2023,11/5/2023,CreditPaymentHistory_2470,9825,2470,3/19/2023,Suggestion,FeedbackText_2470,Resolved,12/31/2023
2471,Joshua,Jackson,51,Female,Address_2471,Las Vegas,1.23457E+12,joshua.jackson@example.com,Current,1392.6,7/12/2014,8/19/2023,2471,3/15/2023,Transfer,2132.48,3525.08,62,2471,7179.53,Personal,2.84,48,7/12/2021,Closed,PaymentHistory_2471,2471,AMEX,2026.24,1241.39,62.07,6/3/2023,11/10/2023,CreditPaymentHistory_2471,9288,2471,7/2/2023,Complaint,FeedbackText_2471,Resolved,1/22/2023
2472,Nancy,Johnson,40,Other,Address_2472,Phoenix,1.23457E+12,nancy.johnson@example.com,Current,7023.34,5/24/2010,12/26/2023,2472,5/12/2023,Withdrawal,3624.19,10647.53,57,2472,41407.32,Auto,3.15,48,4/25/2022,Closed,PaymentHistory_2472,2472,MasterCard,9308.9,805.82,40.29,10/16/2023,6/30/2023,CreditPaymentHistory_2472,215,2472,12/21/2023,Suggestion,FeedbackText_2472,Resolved,9/18/2023
2473,Melissa,Martinez,58,Female,Address_2473,Detroit,1.23457E+12,melissa.martinez@example.com,Savings,6632.79,11/10/2007,5/30/2023,2473,6/1/2023,Transfer,1837.45,4795.34,79,2473,33938.84,Mortgage,1.52,24,2/10/2020,Rejected,PaymentHistory_2473,2473,Visa,4254.99,1796.19,89.81,4/12/2023,3/26/2023,CreditPaymentHistory_2473,6084,2473,9/1/2023,Complaint,FeedbackText_2473,Pending,12/19/2023
2474,Christopher,Roberts,52,Female,Address_2474,Columbus,1.23457E+12,christopher.roberts@example.com,Savings,5495.14,11/22/2001,11/15/2023,2474,7/9/2023,Deposit,4374.88,9870.02,71,2474,36526.62,Auto,2.59,24,8/8/2020,Rejected,PaymentHistory_2474,2474,Visa,7978.63,4423.24,221.16,7/4/2023,7/9/2023,CreditPaymentHistory_2474,6971,2474,9/5/2023,Complaint,FeedbackText_2474,Resolved,12/23/2023
2475,Patricia,Taylor,32,Male,Address_2475,Colorado Springs,1.23457E+12,patricia.taylor@example.com,Current,4110.54,8/14/2010,9/17/2023,2475,12/6/2023,Deposit,755.31,3355.23,58,2475,48888.74,Mortgage,1.11,12,8/16/2021,Approved,PaymentHistory_2475,2475,Visa,2740.39,1015.28,50.76,9/26/2023,12/12/2023,CreditPaymentHistory_2475,1734,2475,11/10/2023,Complaint,FeedbackText_2475,Pending,3/22/2023
2476,Sandra,Torres,20,Other,Address_2476,Memphis,1.23457E+12,sandra.torres@example.com,Current,6505.98,9/21/2010,12/12/2023,2476,8/6/2023,Deposit,598.54,5907.44,49,2476,47034.71,Personal,7.07,48,7/22/2021,Approved,PaymentHistory_2476,2476,MasterCard,9180.7,1312.28,65.61,2/10/2023,11/16/2023,CreditPaymentHistory_2476,4460,2476,8/11/2023,Suggestion,FeedbackText_2476,Pending,6/28/2023
2477,Donna,Lopez,29,Other,Address_2477,Philadelphia,1.23457E+12,donna.lopez@example.com,Current,5545.91,10/20/2001,1/3/2023,2477,11/14/2023,Transfer,396.23,5942.14,53,2477,15914.2,Mortgage,6.29,60,7/6/2021,Rejected,PaymentHistory_2477,2477,AMEX,7408.05,4424.02,221.2,4/17/2023,7/4/2023,CreditPaymentHistory_2477,4236,2477,3/2/2023,Praise,FeedbackText_2477,Pending,4/9/2023
2478,Carol,Garcia,55,Other,Address_2478,San Antonio,1.23457E+12,carol.garcia@example.com,Savings,2798.99,12/6/2022,12/3/2023,2478,8/13/2023,Transfer,1498.81,4297.8,29,2478,19385.61,Mortgage,9.89,48,3/6/2021,Closed,PaymentHistory_2478,2478,Visa,3820.31,4644.47,232.22,1/23/2023,3/6/2023,CreditPaymentHistory_2478,3395,2478,5/5/2023,Praise,FeedbackText_2478,Pending,3/16/2023
2479,Emily,Perez,68,Male,Address_2479,Atlanta,1.23457E+12,emily.perez@example.com,Savings,1135.69,11/2/2014,8/23/2023,2479,11/14/2023,Deposit,1005.79,2141.48,33,2479,20951.9,Personal,7.86,48,8/18/2020,Closed,PaymentHistory_2479,2479,AMEX,7826.43,267.18,13.36,5/9/2023,3/3/2023,CreditPaymentHistory_2479,2202,2479,4/14/2023,Suggestion,FeedbackText_2479,Pending,4/10/2023
2480,Joshua,Young,34,Female,Address_2480,Seattle,1.23457E+12,joshua.young@example.com,Current,3927.82,3/30/2016,12/5/2023,2480,3/17/2023,Withdrawal,2312.04,1615.78,46,2480,9848.17,Mortgage,3.22,60,7/8/2020,Approved,PaymentHistory_2480,2480,AMEX,3738.56,2703.97,135.2,2/23/2023,1/14/2023,CreditPaymentHistory_2480,6043,2480,11/28/2023,Complaint,FeedbackText_2480,Resolved,2/17/2023
2481,Brian,Green,55,Other,Address_2481,El Paso,1.23457E+12,brian.green@example.com,Savings,5173.12,8/30/2004,3/23/2023,2481,6/15/2023,Withdrawal,4978.54,194.58,54,2481,19675.61,Mortgage,7.37,12,7/20/2022,Rejected,PaymentHistory_2481,2481,MasterCard,2932.61,1482.34,74.12,8/14/2023,12/7/2023,CreditPaymentHistory_2481,5681,2481,6/26/2023,Suggestion,FeedbackText_2481,Pending,11/19/2023
2482,Melissa,Martin,44,Other,Address_2482,Kansas City,1.23457E+12,melissa.martin@example.com,Current,5134.3,2/18/2012,9/9/2023,2482,5/25/2023,Withdrawal,4344.02,790.28,80,2482,48972.22,Auto,1.11,48,6/6/2020,Rejected,PaymentHistory_2482,2482,AMEX,8269.19,844.52,42.23,4/14/2023,4/18/2023,CreditPaymentHistory_2482,8343,2482,10/9/2023,Praise,FeedbackText_2482,Pending,12/25/2023
2483,Margaret,Smith,36,Male,Address_2483,New York,1.23457E+12,margaret.smith@example.com,Savings,4313.27,3/23/2015,11/3/2023,2483,1/10/2023,Withdrawal,4475.87,-162.6,98,2483,24988.59,Mortgage,9.88,60,1/18/2020,Rejected,PaymentHistory_2483,2483,Visa,9369.51,2590.77,129.54,9/4/2023,9/16/2023,CreditPaymentHistory_2483,5000,2483,10/8/2023,Complaint,FeedbackText_2483,Pending,8/24/2023
2484,Michelle,Campbell,66,Male,Address_2484,Houston,1.23457E+12,michelle.campbell@example.com,Savings,3340.82,2/6/2001,6/3/2023,2484,6/20/2023,Transfer,4155.39,7496.21,85,2484,47677.44,Personal,6.53,36,7/13/2022,Closed,PaymentHistory_2484,2484,AMEX,1466.88,3894.71,194.74,12/25/2023,9/18/2023,CreditPaymentHistory_2484,4826,2484,12/17/2023,Suggestion,FeedbackText_2484,Resolved,2/28/2023
2485,Paul,Garcia,65,Other,Address_2485,Sacramento,1.23457E+12,paul.garcia@example.com,Savings,3569.89,5/9/2022,10/18/2023,2485,10/16/2023,Withdrawal,1365.83,4935.72,7,2485,4501.44,Auto,2.08,36,1/2/2022,Closed,PaymentHistory_2485,2485,AMEX,1783.31,858.02,42.9,8/9/2023,6/27/2023,CreditPaymentHistory_2485,711,2485,5/19/2023,Complaint,FeedbackText_2485,Resolved,9/20/2023
2486,Steven,Jackson,38,Other,Address_2486,El Paso,1.23457E+12,steven.jackson@example.com,Current,2731.87,11/5/2021,12/2/2023,2486,2/6/2023,Deposit,1139.36,1592.51,29,2486,2924.99,Mortgage,5.49,60,11/6/2020,Approved,PaymentHistory_2486,2486,MasterCard,8975.98,1614.88,80.74,3/25/2023,11/15/2023,CreditPaymentHistory_2486,8382,2486,9/1/2023,Praise,FeedbackText_2486,Resolved,11/3/2023
